CustomerID,Churn
53496,0
53498,0
53499,0
53501,0
53503,0
53504,1
53506,0
53507,0
53510,0
53512,0
53513,0
53515,0
53516,0
53518,0
53519,1
53520,1
53522,1
53523,0
53524,0
53525,0
53526,0
53529,1
53530,0
53531,0
53533,1
53534,0
53535,0
53536,0
53537,0
53539,0
53540,1
53541,0
53542,0
53544,0
53545,0
53546,0
53547,0
53548,1
53550,0
53551,1
53552,0
53554,0
53555,1
53557,0
53558,0
53559,0
53560,0
53562,1
53563,0
53564,0
53565,0
53566,0
53567,0
53568,0
53572,0
53573,0
53575,0
53576,0
53577,0
53578,0
53579,0
53581,0
53583,1
53585,0
53587,0
53588,0
53589,0
53591,0
53593,0
53594,0
53595,0
53596,0
53597,0
53598,0
53599,0
53602,1
53603,0
53604,1
53605,0
53606,1
53607,0
53608,0
53609,0
53611,0
53612,0
53613,0
53614,0
53615,0
53616,0
53617,0
53618,0
53620,0
53621,0
53623,1
53624,0
53625,0
53626,0
53627,0
53628,0
53630,1
53632,0
53633,0
53634,0
53635,0
53636,0
53637,1
53638,1
53640,0
53641,0
53642,0
53643,1
53644,1
53646,0
53647,0
53648,0
53649,0
53650,0
53651,0
53652,0
53653,0
53654,0
53656,0
53657,1
53658,0
53659,0
53660,0
53661,0
53662,0
53663,0
53664,0
53665,0
53667,0
53668,0
53670,0
53672,1
53673,0
53674,0
53675,0
53677,0
53679,0
53680,0
53681,0
53682,0
53683,0
53684,0
53685,0
53686,0
53687,0
53688,1
53689,0
53690,0
53691,0
53692,0
53694,0
53695,0
53699,0
53700,0
53701,0
53702,0
53703,1
53706,0
53708,0
53709,0
53710,0
53711,0
53712,1
53713,0
53715,0
53717,0
53718,0
53721,0
53722,1
53723,1
53724,1
53725,0
53726,0
53728,0
53729,0
53730,1
53731,0
53732,0
53733,0
53734,0
53735,0
53736,0
53737,0
53740,0
53741,0
53742,0
53743,0
53745,0
53746,0
53747,1
53748,1
53750,0
53752,0
53754,0
53756,0
53757,0
53758,0
53759,1
53760,0
53762,0
53763,0
53764,0
53766,0
53767,0
53768,1
53769,0
53770,0
53771,0
53772,0
53773,0
53774,1
53775,0
53776,1
53779,0
53781,0
53783,0
53785,0
53786,0
53787,0
53788,0
53789,0
53790,0
53791,0
53792,0
53793,0
53794,0
53795,0
53798,0
53799,0
53800,0
53801,1
53802,1
53803,1
53806,0
53807,0
53809,0
53812,0
53813,0
53814,0
53815,0
53817,0
53818,0
53819,0
53820,0
53822,0
53823,0
53824,0
53825,0
53826,0
53827,1
53828,0
53829,0
53830,0
53831,0
53832,0
53833,0
53834,0
53837,0
53838,0
53839,0
53841,0
53843,0
53844,1
53845,0
53846,0
53847,0
53848,0
53850,0
53851,0
53852,0
53853,1
53854,0
53855,0
53856,0
53857,0
53858,1
53860,0
53861,0
53862,1
53863,0
53864,0
53865,0
53866,0
53867,0
53868,0
53869,0
53870,0
53872,0
53873,0
53874,0
53875,0
53876,0
53877,1
53878,0
53879,0
53880,0
53881,0
53882,0
53883,0
53884,0
53885,0
53886,0
53887,0
53888,0
53890,0
53891,0
53892,1
53894,0
53895,1
53896,1
53897,0
53898,0
53899,0
53900,0
53901,0
53902,0
53903,0
53904,1
53905,0
53906,0
53907,0
53909,0
53911,0
53912,0
53913,1
53914,1
53915,0
53916,0
53917,0
53919,0
53920,0
53921,0
53922,0
53923,0
53924,0
53925,0
53926,0
53927,1
53928,1
53930,0
53931,0
53934,0
53935,0
53936,0
53938,0
53939,0
53940,1
53942,0
53943,0
53944,0
53945,0
53946,1
53948,1
53950,0
53951,0
53952,0
53953,1
53954,0
53956,0
53957,0
53958,0
53959,0
53960,0
53962,1
53963,0
53964,1
53965,0
53966,0
53967,0
53970,1
53971,0
53972,1
53973,0
53975,0
53976,0
53977,0
53978,0
53979,0
53980,0
53981,1
53982,1
53984,0
53985,0
53986,0
53987,0
53988,1
53989,1
53990,0
53991,0
53994,0
53996,0
53997,0
53998,0
53999,0
54000,0
54001,0
54002,0
54003,1
54004,1
54005,0
54006,0
54008,0
54009,0
54010,0
54011,0
54012,0
54013,0
54014,0
54015,0
54016,0
54017,1
54019,0
54020,0
54022,0
54024,1
54025,0
54027,0
54028,0
54029,1
54030,1
54031,0
54032,0
54033,0
54034,0
54035,0
54036,0
54037,0
54038,0
54039,0
54042,0
54044,1
54045,1
54046,0
54047,0
54049,0
54050,0
54051,0
54052,0
54053,0
54055,0
54056,1
54058,0
54059,0
54060,1
54061,0
54062,0
54063,0
54064,0
54065,0
54066,1
54067,0
54068,0
54069,0
54070,1
54071,0
54072,0
54074,0
54076,0
54079,0
54081,1
54082,0
54083,0
54084,0
54085,0
54086,1
54087,1
54088,0
54089,0
54090,0
54091,0
54093,0
54094,0
54095,0
54096,0
54097,0
54099,0
54102,0
54103,0
54105,0
54106,0
54107,0
54108,0
54109,0
54110,0
54111,0
54112,0
54113,0
54114,0
54115,0
54116,0
54117,0
54118,0
54119,0
54120,0
54121,0
54122,0
54123,0
54124,0
54125,0
54129,1
54130,0
54131,0
54132,0
54133,1
54134,0
54135,1
54136,0
54137,0
54138,0
54139,0
54140,0
54141,0
54142,0
54143,1
54144,0
54145,0
54146,0
54148,0
54149,0
54150,0
54152,1
54153,0
54154,0
54155,0
54159,0
54161,1
54162,0
54163,1
54165,0
54166,0
54167,0
54168,0
54169,0
54170,0
54172,0
54173,0
54174,0
54175,1
54177,0
54178,0
54179,0
54181,0
54183,0
54184,0
54185,1
54186,0
54187,1
54188,0
54189,0
54191,0
54193,0
54194,1
54195,1
54196,0
54197,1
54198,0
54199,0
54200,0
54201,0
54204,0
54205,0
54207,0
54208,0
54210,0
54211,1
54212,1
54213,0
54214,0
54216,0
54217,0
54218,0
54219,0
54220,0
54221,0
54222,0
54224,0
54225,0
54226,0
54227,0
54228,0
54229,0
54230,1
54231,0
54233,0
54234,0
54235,0
54237,0
54239,0
54241,0
54242,0
54244,0
54245,0
54246,0
54247,0
54249,0
54251,0
54252,0
54253,0
54254,0
54255,0
54256,0
54258,0
54259,0
54260,0
54261,1
54262,0
54264,0
54265,0
54266,0
54267,0
54268,1
54269,0
54270,0
54271,0
54272,1
54273,0
54274,0
54275,0
54278,0
54279,0
54280,0
54281,0
54282,0
54283,1
54285,1
54286,0
54287,1
54289,0
54290,0
54292,0
54294,0
54295,0
54296,0
54297,1
54299,0
54300,0
54301,1
54302,0
54303,0
54304,0
54305,0
54306,0
54307,0
54308,0
54309,0
54310,0
54311,0
54312,0
54313,0
54314,0
54316,0
54318,0
54321,0
54323,0
54324,0
54325,0
54326,0
54327,0
54328,0
54330,0
54331,0
54332,1
54333,0
54334,0
54337,0
54338,1
54339,0
54340,0
54341,0
54343,1
54344,0
54345,0
54346,0
54347,0
54348,0
54349,0
54350,0
54351,0
54352,0
54353,1
54354,0
54355,0
54356,0
54357,0
54358,0
54359,0
54360,0
54361,0
54362,0
54364,0
54367,0
54368,0
54370,0
54371,1
54373,0
54374,0
54375,1
54376,0
54377,1
54379,0
54380,0
54381,0
54383,0
54386,0
54387,0
54388,0
54389,0
54390,1
54391,0
54395,1
54396,0
54397,1
54398,0
54399,0
54401,0
54402,0
54403,0
54404,0
54405,0
54406,0
54407,0
54408,0
54409,0
54410,0
54411,1
54412,0
54413,0
54414,0
54415,0
54416,0
54417,0
54418,0
54419,0
54420,1
54421,0
54422,0
54423,0
54424,0
54426,0
54428,0
54429,0
54431,0
54432,1
54434,0
54435,0
54436,0
54437,0
54438,0
54439,0
54440,0
54441,0
54442,0
54443,0
54444,0
54445,0
54446,0
54447,1
54448,0
54449,1
54450,0
54451,0
54452,0
54453,0
54456,0
54457,1
54458,0
54459,0
54460,0
54461,0
54462,0
54463,0
54464,0
54465,0
54466,0
54467,0
54470,0
54471,0
54472,0
54474,0
54475,0
54476,0
54477,0
54478,1
54479,0
54481,0
54482,0
54483,0
54484,1
54486,0
54487,0
54488,1
54489,0
54490,0
54491,0
54492,0
54494,0
54495,0
54496,0
54501,0
54502,0
54503,0
54504,0
54505,0
54506,0
54509,0
54511,0
54513,0
54514,0
54515,0
54516,0
54517,0
54518,1
54519,0
54520,0
54521,0
54522,0
54523,0
54524,1
54525,0
54526,0
54527,1
54528,0
54529,1
54530,0
54531,1
54533,0
54534,0
54536,0
54537,0
54539,1
54540,0
54541,0
54543,1
54544,0
54545,0
54546,1
54548,0
54550,0
54551,0
54552,0
54553,0
54554,0
54555,0
54556,0
54557,0
54558,0
54559,0
54560,0
54561,0
54562,0
54564,0
54565,0
54566,1
54567,0
54568,0
54569,0
54570,0
54572,0
54573,0
54574,0
54575,1
54576,1
54577,0
54578,0
54579,0
54580,0
54581,0
54582,1
54583,1
54584,0
54585,0
54586,0
54587,0
54588,0
54590,0
54591,0
54592,0
54593,0
54594,0
54596,1
54597,1
54598,0
54599,0
54600,1
54602,0
54603,0
54604,1
54606,0
54607,0
54608,0
54609,0
54610,0
54611,0
54612,0
54613,0
54614,1
54615,0
54616,0
54617,0
54619,0
54620,0
54621,0
54622,0
54623,0
54624,1
54626,0
54627,0
54629,0
54632,0
54634,0
54635,0
54636,0
54638,0
54639,0
54640,1
54641,1
54643,1
54644,0
54645,0
54646,0
54647,0
54648,0
54650,0
54651,0
54653,0
54654,0
54655,0
54656,1
54657,0
54658,0
54659,0
54660,0
54661,0
54662,0
54663,0
54664,0
54665,1
54666,0
54667,0
54668,0
54669,0
54670,0
54671,0
54672,0
54673,0
54674,1
54675,1
54676,0
54678,0
54679,0
54681,0
54682,0
54684,0
54685,0
54686,1
54687,0
54688,0
54689,1
54690,0
54691,0
54692,0
54693,0
54694,0
54696,0
54697,0
54698,0
54699,0
54700,0
54701,1
54702,0
54703,0
54704,0
54705,0
54706,0
54707,0
54708,1
54711,0
54712,0
54713,0
54714,0
54715,0
54716,0
54717,0
54719,0
54721,0
54723,1
54724,0
54725,0
54726,0
54727,1
54728,0
54729,1
54730,0
54731,0
54732,0
54733,0
54734,1
54735,0
54736,0
54737,0
54738,0
54740,0
54741,0
54742,0
54743,0
54745,0
54747,0
54748,0
54749,0
54751,0
54752,1
54753,0
54754,0
54755,0
54758,0
54760,0
54761,0
54762,0
54763,0
54764,0
54765,0
54766,0
54767,0
54768,1
54769,1
54771,0
54772,0
54773,0
54774,0
54776,0
54777,0
54779,0
54780,0
54781,0
54782,0
54784,0
54785,0
54786,0
54788,0
54789,0
54791,0
54792,0
54793,0
54794,0
54795,0
54797,1
54798,0
54799,0
54800,0
54802,0
54805,0
54807,0
54809,0
54810,0
54812,0
54813,0
54814,0
54815,0
54816,0
54818,0
54819,0
54820,0
54821,1
54822,0
54823,1
54824,1
54825,0
54826,0
54827,1
54828,1
54829,0
54830,1
54831,0
54833,0
54834,0
54835,0
54836,0
54837,0
54838,0
54839,0
54840,0
54841,0
54842,0
54843,0
54844,1
54845,0
54846,0
54847,0
54849,1
54850,1
54851,0
54853,0
54854,1
54855,0
54856,1
54857,0
54858,0
54859,0
54861,1
54862,0
54863,0
54864,0
54865,0
54867,1
54868,0
54869,0
54872,1
54874,0
54875,0
54876,0
54877,0
54878,0
54881,1
54882,0
54883,0
54884,0
54886,1
54887,0
54888,0
54889,0
54891,0
54892,1
54895,0
54896,0
54897,0
54900,0
54902,0
54903,0
54905,1
54906,0
54907,0
54908,0
54909,1
54911,0
54912,0
54915,0
54916,0
54917,0
54919,0
54920,0
54921,0
54922,1
54924,0
54925,0
54926,0
54928,0
54931,0
54932,0
54933,0
54935,0
54936,0
54937,1
54938,1
54941,1
54942,0
54943,0
54944,0
54945,0
54946,0
54947,0
54949,0
54950,1
54951,0
54952,1
54954,0
54955,0
54956,0
54958,1
54959,1
54960,0
54961,1
54963,0
54965,0
54967,0
54968,0
54970,0
54971,0
54974,1
54975,0
54976,0
54977,0
54978,0
54979,0
54980,0
54983,0
54985,0
54987,0
54988,0
54989,1
54991,0
54992,1
54993,0
54996,0
54997,1
54998,0
54999,1
55000,0
55002,0
55003,1
55004,0
55005,0
55006,0
55007,0
55008,0
55010,1
55011,0
55012,0
55013,0
55014,0
55015,0
55016,0
55017,0
55019,0
55020,0
55021,1
55023,0
55024,0
55025,1
55026,0
55027,0
55028,0
55030,0
55032,1
55033,0
55034,0
55035,0
55037,0
55038,0
55039,0
55040,0
55041,0
55042,0
55043,0
55044,0
55045,0
55048,0
55049,0
55050,0
55051,0
55053,1
55054,0
55055,0
55056,0
55057,0
55058,0
55059,0
55060,0
55062,0
55065,0
55066,0
55069,0
55070,0
55071,0
55072,1
55073,0
55074,1
55076,1
55077,0
55078,0
55079,0
55080,0
55081,0
55085,0
55086,0
55088,0
55089,1
55091,0
55092,0
55093,1
55095,0
55096,0
55097,0
55098,0
55099,0
55100,1
55101,1
55102,0
55105,0
55106,0
55108,1
55109,0
55111,0
55112,0
55113,1
55114,1
55115,0
55117,0
55118,0
55119,0
55120,0
55121,0
55123,0
55125,0
55126,0
55127,1
55128,0
55129,0
55130,0
55131,0
55133,0
55134,0
55135,0
55136,1
55137,0
55138,0
55140,0
55141,1
55142,1
55144,0
55145,0
55146,1
55148,0
55149,0
55150,0
55152,0
55153,0
55155,0
55156,0
55157,0
55158,1
55159,0
55160,0
55162,0
55163,0
55164,0
55166,0
55167,1
55168,1
55169,0
55170,0
55171,0
55172,0
55174,0
55175,0
55178,0
55179,0
55181,0
55183,0
55185,0
55186,0
55187,0
55188,0
55190,0
55191,0
55192,1
55193,1
55194,1
55195,0
55196,0
55197,1
55198,0
55199,0
55201,0
55203,0
55204,0
55205,0
55206,0
55207,0
55208,0
55209,0
55210,0
55211,0
55212,0
55213,0
55214,0
55215,0
55216,0
55218,1
55219,1
55220,0
55221,1
55223,0
55224,0
55225,0
55226,0
55227,0
55228,0
55230,0
55231,0
55232,0
55233,0
55234,0
55236,0
55237,0
55238,1
55240,0
55242,0
55243,0
55246,1
55247,0
55248,0
55249,0
55250,0
55251,0
55252,0
55253,0
55254,0
55255,0
55256,0
55257,0
55258,0
55259,0
55261,0
55262,0
55263,0
55265,0
55266,0
55267,1
55269,0
55270,0
55275,0
55276,0
55277,0
55278,0
55279,0
55281,0
55282,0
55283,0
55285,0
55286,0
55287,0
55288,0
55289,0
55291,0
55292,0
55293,0
55294,0
55295,0
55296,0
55297,1
55298,0
55299,0
55300,0
55301,0
55302,0
55303,0
55304,0
55305,0
55307,0
55308,0
55309,0
55310,0
55311,0
55312,0
55313,0
55315,0
55317,0
55318,0
55319,0
55320,0
55321,0
55322,0
55323,1
55324,0
55325,0
55326,0
55327,0
55328,1
55329,0
55330,0
55333,0
55334,0
55335,0
55336,0
55337,0
55340,0
55341,0
55342,0
55343,0
55344,0
55345,0
55346,0
55348,0
55349,0
55351,0
55352,0
55353,0
55354,0
55355,0
55356,0
55357,0
55358,0
55359,0
55360,0
55361,0
55363,0
55364,0
55365,1
55366,1
55367,0
55368,0
55369,0
55370,0
55371,0
55372,0
55373,0
55374,1
55375,0
55376,0
55377,0
55378,0
55379,0
55380,0
55381,0
55382,0
55383,1
55384,1
55385,0
55386,0
55388,0
55391,0
55392,0
55393,0
55394,0
55395,0
55397,1
55399,0
55400,0
55401,0
55402,0
55404,0
55405,0
55406,0
55408,0
55410,1
55411,0
55412,0
55414,0
55415,0
55416,1
55417,0
55418,1
55419,0
55422,0
55423,1
55424,0
55425,0
55426,0
55427,0
55428,0
55429,0
55430,0
55432,1
55433,0
55435,0
55438,0
55439,0
55440,1
55441,0
55442,1
55443,0
55444,0
55445,0
55446,0
55448,0
55449,0
55452,1
55453,0
55454,0
55455,0
55457,0
55458,1
55459,1
55460,0
55461,0
55464,0
55465,0
55466,0
55467,0
55468,0
55469,0
55470,0
55472,0
55474,1
55475,0
55476,0
55477,0
55478,0
55479,0
55480,0
55482,0
55483,0
55484,0
55486,0
55487,1
55488,0
55489,0
55490,0
55492,0
55493,1
55494,1
55495,0
55496,0
55497,0
55498,0
55500,1
55501,0
55502,0
55503,0
55504,0
55505,0
55506,0
55508,0
55509,0
55510,0
55511,0
55512,0
55513,0
55514,1
55515,1
55516,0
55517,0
55518,0
55521,0
55522,0
55524,0
55525,0
55526,1
55527,0
55528,0
55529,0
55530,1
55532,0
55533,0
55534,0
55535,0
55536,1
55537,0
55538,0
55539,0
55542,0
55543,0
55544,0
55545,0
55546,0
55547,0
55548,0
55549,0
55550,0
55551,1
55552,0
55553,0
55554,0
55556,1
55557,1
55558,0
55559,0
55560,0
55561,0
55562,0
55564,0
55565,0
55566,0
55567,0
55568,0
55569,0
55570,0
55571,0
55572,0
55573,0
55574,0
55576,0
55579,0
55580,0
55582,0
55584,0
55585,0
55586,0
55587,0
55589,0
55590,0
55591,0
55592,0
55593,0
55594,0
55595,0
55596,0
55597,0
55598,0
55599,1
55600,0
55601,0
55602,0
55603,1
55604,0
55605,1
55606,0
55607,0
55608,0
55609,0
55610,0
55611,0
55613,1
55614,0
55617,0
55618,0
55619,0
55620,0
55621,0
55624,0
55626,0
55627,0
55628,0
55629,0
55630,0
