row_index,CustomerID
3071,53351
3072,53352
3073,53353
3074,53354
3075,53355
3076,53356
3079,53359
3080,53360
3081,53361
3082,53362
3087,53367
3088,53368
3089,53369
3090,53370
3091,53371
3093,53373
3094,53374
3095,53375
3098,53378
3099,53379
3100,53380
3101,53381
3102,53382
3103,53383
3104,53384
3105,53385
3106,53386
3107,53387
3108,53388
3109,53389
3110,53390
3111,53391
3112,53392
3113,53393
3114,53394
3115,53395
3116,53396
3117,53397
3118,53398
3119,53399
3120,53400
3121,53401
3122,53402
3123,53403
3124,53404
3125,53405
3126,53406
3127,53407
3128,53408
3129,53409
3130,53410
3131,53411
3132,53412
3133,53413
3134,53414
3136,53416
3137,53417
3138,53418
3139,53419
3140,53420
3141,53421
3142,53422
3143,53423
3144,53424
3145,53425
3146,53426
3147,53427
3148,53428
3149,53429
3150,53430
3151,53431
3154,53434
3155,53435
3156,53436
3159,53439
3160,53440
3161,53441
3162,53442
3163,53443
3164,53444
3165,53445
3166,53446
3167,53447
3168,53448
3170,53450
3171,53451
3172,53452
3173,53453
3174,53454
3175,53455
3176,53456
3177,53457
3178,53458
3179,53459
3180,53460
3182,53462
3183,53463
3184,53464
3185,53465
3186,53466
3187,53467
3188,53468
3189,53469
3190,53470
3191,53471
3192,53472
3193,53473
3194,53474
3195,53475
3196,53476
3197,53477
3198,53478
3199,53479
3200,53480
3201,53481
3202,53482
3204,53484
3206,53486
3207,53487
3209,53489
3210,53490
3211,53491
3212,53492
3213,53493
3214,53494
3215,53495
3216,53496
3217,53497
3219,53499
3220,53500
3221,53501
3222,53502
3223,53503
3225,53505
3226,53506
3227,53507
3228,53508
3229,53509
3230,53510
3231,53511
3232,53512
3233,53513
3235,53515
3236,53516
3237,53517
3238,53518
3240,53520
3241,53521
3242,53522
3244,53524
3245,53525
3246,53526
3247,53527
3248,53528
3249,53529
3250,53530
3251,53531
3252,53532
3254,53534
3256,53536
3257,53537
3259,53539
3260,53540
3262,53542
3263,53543
3264,53544
3265,53545
3266,53546
3268,53548
3269,53549
3271,53551
3272,53552
3274,53554
3276,53556
3277,53557
3278,53558
3280,53560
3281,53561
3283,53563
3284,53564
3285,53565
3286,53566
3287,53567
3288,53568
3290,53570
3291,53571
3292,53572
3294,53574
3295,53575
3296,53576
3297,53577
3298,53578
3300,53580
3302,53582
3303,53583
3307,53587
3310,53590
3311,53591
3312,53592
3313,53593
3314,53594
3317,53597
3319,53599
3320,53600
3321,53601
3322,53602
3323,53603
3324,53604
3325,53605
3327,53607
3328,53608
3329,53609
3331,53611
3332,53612
3333,53613
3334,53614
3335,53615
3336,53616
3337,53617
3338,53618
3339,53619
3340,53620
3341,53621
3342,53622
3343,53623
3344,53624
3345,53625
3346,53626
3347,53627
3348,53628
3350,53630
3351,53631
3353,53633
3354,53634
3356,53636
3357,53637
3358,53638
3360,53640
3361,53641
3363,53643
3364,53644
3366,53646
3367,53647
3369,53649
3370,53650
3371,53651
3373,53653
3374,53654
3375,53655
3376,53656
3378,53658
3379,53659
3381,53661
3383,53663
3384,53664
3385,53665
3386,53666
3387,53667
3388,53668
3389,53669
3391,53671
3393,53673
3396,53676
3397,53677
3399,53679
3400,53680
3401,53681
3402,53682
3404,53684
3405,53685
3406,53686
3407,53687
3408,53688
3409,53689
3410,53690
3411,53691
3413,53693
3414,53694
3415,53695
3416,53696
3417,53697
3418,53698
3419,53699
3420,53700
3422,53702
3424,53704
3425,53705
3426,53706
3428,53708
3432,53712
3433,53713
3434,53714
3436,53716
3437,53717
3438,53718
3439,53719
3440,53720
3442,53722
3446,53726
3447,53727
3448,53728
3449,53729
3450,53730
3451,53731
3452,53732
3453,53733
3454,53734
3455,53735
3456,53736
3457,53737
3458,53738
3459,53739
3460,53740
3462,53742
3463,53743
3464,53744
3465,53745
3466,53746
3467,53747
3468,53748
3469,53749
3471,53751
3474,53754
3475,53755
3478,53758
3479,53759
3480,53760
3481,53761
3482,53762
3483,53763
3484,53764
3485,53765
3486,53766
3487,53767
3488,53768
3489,53769
3490,53770
3491,53771
3493,53773
3494,53774
3495,53775
3496,53776
3497,53777
3498,53778
3499,53779
3500,53780
3501,53781
3503,53783
3504,53784
3505,53785
3506,53786
3508,53788
3509,53789
3511,53791
3512,53792
3513,53793
3515,53795
3516,53796
3517,53797
3519,53799
3520,53800
3521,53801
3522,53802
3525,53805
3526,53806
3527,53807
3528,53808
3530,53810
3531,53811
3532,53812
3534,53814
3535,53815
3537,53817
3538,53818
3539,53819
3542,53822
3544,53824
3545,53825
3546,53826
3547,53827
3548,53828
3550,53830
3551,53831
3552,53832
3553,53833
3554,53834
3556,53836
3557,53837
3558,53838
3559,53839
3560,53840
3562,53842
3563,53843
3564,53844
3565,53845
3566,53846
3567,53847
3569,53849
3570,53850
3573,53853
3575,53855
3576,53856
3577,53857
3578,53858
3579,53859
3580,53860
3582,53862
3583,53863
3584,53864
3585,53865
3586,53866
3587,53867
3588,53868
3589,53869
3592,53872
3593,53873
3594,53874
3595,53875
3596,53876
3597,53877
3600,53880
3601,53881
3602,53882
3603,53883
3604,53884
3605,53885
3606,53886
3607,53887
3608,53888
3610,53890
3612,53892
3613,53893
3614,53894
3615,53895
3616,53896
3617,53897
3619,53899
3620,53900
3622,53902
3623,53903
3624,53904
3627,53907
3628,53908
3630,53910
3631,53911
3632,53912
3633,53913
3634,53914
3635,53915
3636,53916
3637,53917
3638,53918
3642,53922
3643,53923
3644,53924
3645,53925
3646,53926
3647,53927
3648,53928
3649,53929
3650,53930
3651,53931
3652,53932
3654,53934
3655,53935
3656,53936
3657,53937
3658,53938
3659,53939
3661,53941
3662,53942
3663,53943
3664,53944
3665,53945
3666,53946
3668,53948
3669,53949
3670,53950
3671,53951
3672,53952
3673,53953
3674,53954
3675,53955
3676,53956
3677,53957
3678,53958
3681,53961
3682,53962
3683,53963
3684,53964
3685,53965
3686,53966
3687,53967
3688,53968
3689,53969
3690,53970
3692,53972
3694,53974
3696,53976
3697,53977
3698,53978
3699,53979
3701,53981
3702,53982
3705,53985
3706,53986
3709,53989
3711,53991
3712,53992
3713,53993
3714,53994
3715,53995
3716,53996
3718,53998
3719,53999
3720,54000
3721,54001
3722,54002
3723,54003
3724,54004
3725,54005
3727,54007
3728,54008
3730,54010
3732,54012
3733,54013
3734,54014
3736,54016
3737,54017
3738,54018
3740,54020
3741,54021
3742,54022
3743,54023
3744,54024
3745,54025
3747,54027
3748,54028
3749,54029
3750,54030
3751,54031
3753,54033
3755,54035
3756,54036
3757,54037
3758,54038
3759,54039
3760,54040
3761,54041
3763,54043
3764,54044
3765,54045
3767,54047
3768,54048
3769,54049
3771,54051
3772,54052
3773,54053
3774,54054
3775,54055
3776,54056
3777,54057
3778,54058
3779,54059
3780,54060
3781,54061
3782,54062
3783,54063
3785,54065
3786,54066
3787,54067
3788,54068
3790,54070
3792,54072
3793,54073
3794,54074
3798,54078
3799,54079
3800,54080
3801,54081
3802,54082
3804,54084
3805,54085
3806,54086
3807,54087
3808,54088
3809,54089
3811,54091
3812,54092
3813,54093
3814,54094
3815,54095
3816,54096
3817,54097
3818,54098
3819,54099
3820,54100
3821,54101
3822,54102
3825,54105
3826,54106
3827,54107
3829,54109
3830,54110
3831,54111
3832,54112
3833,54113
3834,54114
3835,54115
3838,54118
3839,54119
3840,54120
3841,54121
3842,54122
3845,54125
3846,54126
3847,54127
3848,54128
3849,54129
3850,54130
3852,54132
3853,54133
3854,54134
3855,54135
3856,54136
3857,54137
3859,54139
3860,54140
3861,54141
3862,54142
3863,54143
3864,54144
3865,54145
3866,54146
3867,54147
3868,54148
3869,54149
3870,54150
3871,54151
3872,54152
3873,54153
3875,54155
3876,54156
3878,54158
3879,54159
3882,54162
3883,54164
3884,54165
3885,54166
3886,54167
3887,54168
3888,54169
3889,54170
3890,54171
3891,54172
3892,54173
3894,54176
3896,54178
3897,54179
3898,54180
3899,54181
3901,54183
3903,54185
3906,54188
3907,54189
3908,54190
3910,54192
3912,54194
3913,54195
3914,54196
3915,54197
3917,54199
3918,54200
3919,54201
3921,54203
3922,54204
3923,54205
3924,54206
3925,54207
3926,54208
3927,54209
3929,54212
3930,54213
3931,54214
3932,54215
3933,54216
3934,54217
3936,54219
3937,54220
3938,54221
3939,54222
3941,54224
3942,54225
3943,54226
3944,54227
3945,54228
3946,54229
3948,54231
3949,54232
3950,54233
3951,54234
3952,54235
3954,54237
3955,54238
3956,54239
3957,54240
3958,54241
3959,54242
3960,54243
3961,54244
3962,54245
3964,54247
3966,54249
3967,54250
3969,54252
3970,54253
3973,54256
3975,54258
3976,54259
3977,54260
3978,54261
3980,54263
3981,54264
3982,54265
3983,54266
3984,54267
3985,54268
3988,54271
3989,54273
3990,54274
3991,54275
3992,54276
3993,54277
3994,54278
4000,54284
4001,54285
4003,54287
4004,54288
4005,54289
4006,54290
4008,54292
4009,54293
4010,54294
4011,54295
4012,54296
4014,54298
4015,54299
4016,54300
4017,54302
4018,54303
4019,54304
4020,54305
4023,54308
4024,54309
4025,54310
4026,54311
4028,54313
4029,54315
4030,54316
4031,54317
4034,54320
4036,54322
4037,54323
4039,54326
4040,54327
4041,54328
4042,54329
4043,54331
4044,54333
4045,54334
4046,54336
4047,54337
4048,54338
4050,54340
4051,54341
4052,54342
4054,54345
4055,54346
4057,54348
4058,54349
4059,54351
4060,54352
4062,54354
4063,54355
4064,54356
4065,54357
4067,54360
4069,54362
4070,54364
4071,54365
4072,54366
4073,54367
4074,54368
4075,54369
4076,54371
4077,54372
4079,54375
4080,54376
4081,54377
4082,54379
4085,54382
4086,54383
4087,54385
4088,54386
4089,54387
4090,54388
4091,54390
4092,54391
4093,54392
4094,54393
4095,54394
4096,54395
4097,54396
4099,54398
4100,54399
4101,54400
4102,54401
4104,54403
4105,54404
4106,54405
4107,54407
4108,54408
4109,54409
4111,54411
4113,54413
4114,54414
4115,54415
4117,54417
4118,54418
4119,54419
4120,54420
4121,54421
4122,54422
4123,54424
4124,54425
4125,54426
4126,54427
4127,54428
4128,54429
4130,54431
4132,54433
4133,54434
4135,54437
4136,54438
4137,54439
4143,54445
4144,54446
4145,54448
4146,54450
4147,54452
4148,54454
4149,54455
4151,54457
4152,54458
4155,54463
4156,54464
4158,54466
4159,54467
4162,54471
4163,54472
4164,54473
4165,54474
4166,54475
4167,54476
4168,54478
4169,54480
4172,54483
4174,54485
4175,54486
4176,54487
4177,54488
4178,54489
4180,54491
4181,54492
4182,54493
4183,54494
4184,54495
4186,54497
4187,54498
4188,54499
4189,54500
4190,54501
4192,54503
4193,54504
4194,54505
4195,54506
4196,54508
4197,54509
4199,54512
4200,54513
4201,54514
4202,54515
4203,54516
4204,54517
4206,54519
4208,54521
4209,54522
4210,54523
4211,54524
4213,54526
4214,54527
4215,54528
4216,54529
4217,54530
4219,54532
4220,54533
4221,54535
4222,54536
4223,54537
4224,54538
4225,54539
4226,54540
4227,54542
4229,54545
4230,54546
4231,54547
4232,54549
4233,54552
4234,54553
4235,54554
4236,54555
4237,54556
4238,54557
4239,54558
4240,54559
4241,54560
4242,54562
4243,54564
4244,54566
4245,54567
4246,54568
4247,54569
4248,54571
4250,54573
4251,54574
4252,54575
4253,54576
4254,54577
4257,54580
4258,54581
4259,54582
4260,54583
4261,54584
4262,54585
4263,54586
4264,54587
4265,54588
4266,54589
4269,54592
4270,54593
4271,54594
4272,54595
4273,54596
4276,54599
4277,54600
4278,54602
4281,54605
4282,54606
4283,54607
4284,54608
4285,54610
4286,54611
4287,54612
4289,54615
4290,54616
4291,54617
4292,54619
4294,54622
4295,54623
4296,54624
4297,54625
4301,54630
4302,54631
4303,54632
4304,54633
4306,54635
4308,54637
4309,54638
4310,54639
4311,54640
4313,54642
4314,54644
4316,54646
4317,54647
4318,54648
4319,54649
4320,54650
4321,54651
4322,54652
4323,54653
4324,54656
4325,54657
4326,54658
4327,54659
4328,54660
4329,54661
4330,54663
4332,54665
4334,54667
4336,54669
4337,54670
4338,54671
4340,54673
4341,54674
4342,54675
4343,54676
4344,54677
4345,54678
4346,54679
4347,54680
4348,54681
4349,54682
4350,54683
4352,54687
4354,54689
4355,54690
4356,54691
4357,54692
4358,54693
4359,54694
4360,54695
4361,54696
4362,54697
4363,54698
4364,54699
4365,54700
4366,54702
4367,54706
4370,54709
4372,54711
4373,54712
4376,54716
4377,54717
4378,54718
4379,54719
4380,54720
4381,54722
4382,54723
4383,54724
4384,54725
4385,54726
4387,54728
4388,54729
4389,54731
4390,54732
4391,54733
4392,54734
4393,54735
4394,54737
4395,54738
4396,54739
4398,54742
4399,54743
4400,54744
4405,54749
4406,54750
4408,54753
4409,54754
4410,54755
4411,54756
4412,54757
4414,54759
4416,54761
4417,54762
4418,54763
4419,54765
4421,54767
4422,54768
4423,54769
4424,54770
4425,54771
4426,54773
4428,54775
4429,54776
4431,54779
4432,54781
4434,54783
4435,54784
4436,54785
4437,54786
4438,54787
4439,54788
4440,54790
4441,54791
4442,54792
4444,54794
4445,54795
4447,54797
4450,54800
4451,54801
4452,54802
4453,54803
4454,54804
4455,54805
4456,54806
4457,54807
4458,54808
4459,54809
4460,54810
4461,54811
4463,54815
4464,54817
4465,54818
4466,54819
4467,54820
4468,54821
4469,54823
4470,54824
4471,54825
4472,54826
4473,54827
4474,54828
4475,54829
4476,54830
4477,54831
4478,54833
4479,54834
4480,54836
4481,54837
4483,54839
4484,54840
4486,54842
4487,54843
4489,54845
4491,54848
4492,54849
4493,54851
4494,54853
4495,54854
4496,54855
4497,54856
4499,54858
4500,54859
4501,54860
4502,54861
4503,54863
4504,54864
4505,54865
4506,54866
4507,54868
4508,54869
4509,54870
4510,54873
4511,54874
4512,54875
4513,54876
4514,54877
4517,54880
4518,54881
4521,54884
4524,54888
4526,54890
4527,54891
4528,54892
4529,54894
4530,54895
4532,54899
4533,54900
4535,54902
4537,54904
4538,54905
4539,54906
4540,54907
4542,54909
4543,54910
4544,54911
4545,54912
4546,54913
4547,54915
4548,54916
4551,54919
4555,54925
4556,54926
4558,54929
4560,54931
4561,54932
4562,54933
4563,54934
4564,54935
4565,54936
4566,54937
4567,54938
4569,54941
4570,54942
4571,54943
4572,54944
4573,54945
4574,54946
4575,54947
4576,54948
4577,54949
4578,54950
4579,54951
4580,54952
4581,54953
4582,54954
4583,54955
4584,54956
4585,54957
4586,54959
4587,54960
4589,54962
4590,54963
4591,54964
4592,54965
4593,54966
4595,54968
4596,54969
4598,54973
4599,54974
4600,54975
4601,54976
4603,54978
4604,54979
4605,54980
4606,54981
4608,54984
4609,54985
4610,54986
4612,54988
4613,54989
4614,54990
4615,54991
4616,54992
4618,54994
4620,54997
4621,54998
4622,55001
4623,55002
4624,55003
4625,55004
4626,55005
4627,55006
4628,55007
4629,55008
4630,55009
4631,55010
4632,55011
4633,55012
4634,55013
4635,55015
4636,55016
4637,55017
4638,55019
4642,55024
4643,55025
4644,55027
4645,55028
4646,55029
4647,55030
4648,55031
4650,55033
4651,55034
4652,55035
4653,55036
4654,55037
4655,55038
4656,55039
4657,55040
4658,55041
4659,55043
4660,55044
4661,55046
4662,55047
4663,55048
4665,55050
4666,55051
4667,55052
4668,55053
4669,55054
4670,55055
4672,55057
4673,55058
4674,55059
4675,55060
4677,55064
4678,55065
4679,55066
4680,55067
4682,55069
4683,55070
4684,55071
4685,55072
4686,55073
4688,55075
4690,55077
4691,55079
4693,55081
4695,55083
4696,55084
4697,55085
4698,55086
4699,55087
4700,55089
4701,55090
4702,55091
4703,55092
4704,55093
4705,55094
4706,55095
4707,55096
4710,55099
4711,55100
4712,55102
4713,55103
4714,55104
4718,55108
4719,55109
4720,55110
4721,55111
4722,55113
4723,55114
4724,55115
4725,55116
4726,55117
4727,55119
4728,55120
4729,55121
4731,55126
4732,55127
4733,55128
4734,55129
4736,55131
4737,55133
4738,55134
4739,55135
4740,55137
4741,55139
4742,55140
4743,55141
4744,55142
4745,55144
4746,55145
4747,55146
4748,55147
4749,55148
4751,55150
4752,55151
4753,55152
4754,55153
4755,55154
4756,55155
4758,55157
4759,55158
4761,55160
4762,55161
4763,55162
4764,55163
4766,55165
4767,55167
4768,55168
4769,55169
4770,55170
4771,55171
4772,55172
4774,55176
4775,55178
4776,55179
4777,55180
4778,55181
4779,55182
4780,55183
4782,55185
4783,55186
4784,55187
4785,55188
4786,55189
4787,55190
4788,55191
4790,55194
4791,55195
4792,55196
4793,55197
4794,55198
4795,55199
4796,55200
4801,55210
4802,55211
4803,55212
4804,55214
4805,55217
4806,55218
4810,55223
4811,55225
4812,55226
4813,55227
4814,55228
4815,55229
4816,55230
4817,55232
4818,55233
4819,55234
4820,55235
4821,55236
4824,55240
4825,55241
4826,55242
4827,55245
4828,55246
4829,55248
4830,55249
4832,55251
4833,55252
4834,55254
4835,55255
4836,55256
4837,55259
4838,55260
4840,55263
4841,55264
4842,55265
4843,55267
4844,55269
4845,55270
4847,55273
4848,55274
4849,55275
4851,55278
4852,55280
4853,55281
4855,55284
4856,55285
4858,55287
4859,55288
4860,55289
4861,55291
4862,55292
4863,55296
4866,55301
4867,55302
4868,55303
4869,55304
4872,55308
4874,55311
4875,55312
4877,55314
4878,55317
4879,55318
4881,55322
4882,55323
4885,55326
4886,55328
4887,55329
4888,55335
4889,55338
4890,55340
4891,55343
4892,55344
4893,55345
4894,55346
4895,55347
4896,55348
4897,55351
4898,55353
4899,55354
4900,55356
4901,55361
4902,55365
4903,55366
4904,55367
4905,55369
4906,55370
4907,55371
4909,55373
4910,55374
4911,55375
4912,55377
4914,55380
4915,55381
4916,55382
4918,55385
4921,55390
4923,55397
4924,55398
4925,55399
4926,55400
4927,55401
4928,55402
4929,55403
4930,55406
4931,55408
4932,55409
4933,55410
4934,55411
4935,55412
4936,55413
4937,55414
4938,55416
4940,55420
4941,55425
4944,55430
4945,55431
4946,55432
4948,55435
4949,55437
4950,55438
4951,55439
4952,55440
4953,55441
4954,55442
4956,55444
4957,55446
4958,55447
4959,55449
4960,55450
4962,55455
4963,55456
4964,55459
4965,55460
4967,55462
4968,55463
4969,55464
4971,55468
4972,55470
4974,55476
4975,55477
4976,55480
4977,55481
4978,55482
4979,55483
4981,55485
4982,55487
4983,55488
4984,55489
4985,55491
4987,55495
4989,55497
4990,55501
4991,55506
4992,55509
4993,55510
4994,55512
4995,55513
4996,55514
4997,55517
4998,55518
5000,55521
5003,55526
5004,55528
5005,55530
5006,55533
5007,55535
5008,55537
5010,55539
5012,55543
5014,55546
5015,55547
5016,55548
5017,55550
5018,55551
5019,55552
5023,55558
5024,55559
5026,55563
5027,55565
5029,55570
5030,55573
5031,55575
5032,55576
5033,55577
5034,55578
5035,55580
5036,55581
5037,55582
5038,55583
5039,55584
5040,55586
5041,55587
5042,55588
5043,55589
5044,55590
5045,55591
5046,55592
5048,55595
5049,55596
5050,55598
5051,55600
5052,55601
5053,55602
5054,55603
5055,55604
5056,55606
5058,55609
5060,55613
5061,55615
5062,55616
5063,55617
5064,55618
5065,55619
5067,55622
5070,55625
5071,55627
5072,55628
5073,55630
